,Id,SalePrice
427,1888,269732.63876236125
428,1889,169086.55187127177
429,1890,123998.949508051
430,1891,134762.67560335356
431,1892,105871.12584602204
432,1893,130708.43830738672
433,1894,124716.68227760834
434,1895,136564.4617920075
435,1896,125620.7776260295
436,1897,115257.20391280955
437,1898,114800.87823681004
438,1899,144622.34052820934
439,1900,147967.42138931615
440,1901,170359.44814279152
441,1902,146013.99452112877
442,1903,222307.61484665627
443,1904,136605.83189423147
444,1905,187012.91847289528
445,1906,147162.07914530404
446,1907,190711.58368968684
447,1908,113005.63589263998
448,1909,135594.60991757188
449,1910,124046.26066510504
450,1911,210497.79529998486
451,1912,291277.2694422473
452,1913,138039.75770164252
453,1914,63795.96475662613
454,1915,307980.1844225792
455,1916,63530.822799066635
456,1917,237841.3300184798
457,1918,139742.00433581232
458,1919,163244.43859950337
459,1920,155563.59974709438
460,1921,371240.6906057757
461,1922,313763.48457099596
462,1923,218590.86785107682
463,1924,227176.92044444662
464,1925,207816.98405094148
465,1926,359110.1461489963
466,1927,134392.5941096551
467,1928,155639.5075935881
468,1929,121350.09209875725
469,1930,130523.48797068687
470,1931,137057.43764303828
471,1932,137067.97902763257
472,1933,180480.11730477415
473,1934,178640.58726214076
474,1935,173481.8764422416
475,1936,186910.2840632402
476,1937,182316.1598167683
477,1938,170157.49627940904
478,1939,251559.53469125356
479,1940,192235.5285994159
480,1941,170993.6151594516
481,1942,184066.87477626873
482,1943,208726.67084518302
483,1944,349520.2383924756
484,1945,373399.2938712466
485,1946,139109.81445316557
486,1947,287473.13051151996
487,1948,164596.30165909813
488,1949,239280.26058879466
489,1950,183965.1293206669
490,1951,240292.58728631557
491,1952,212339.2421759521
492,1953,166133.08491769247
493,1954,188213.39748714285
494,1955,130770.78837064424
495,1956,299986.9247461044
496,1957,156295.3691642307
497,1958,301905.4305398083
498,1959,145381.20919126063
499,1960,113361.77190033975
500,1961,126380.49850393056
501,1962,95977.90802373327
502,1963,103846.55519454693
503,1964,109527.13228651539
504,1965,148079.26810531836
505,1966,141652.41541313406
506,1967,294508.63792263356
507,1968,409951.50509477255
508,1969,366365.83159131696
509,1970,405187.7790872054
510,1971,442230.73761944263
511,1972,358038.35270946263
512,1973,274948.4176970993
513,1974,331346.85860623047
514,1975,463006.0993150388
515,1976,279973.4440168272
516,1977,349912.3832800129
517,1978,345541.6347615223
518,1979,314114.80565439933
519,1980,193637.05932849925
520,1981,326014.0821580554
521,1982,224776.8871088893
522,1983,215011.58696684032
523,1984,167837.18807505618
524,1985,222121.1980872685
525,1986,208948.4836074438
526,1987,185768.2933343842
527,1988,177271.7981740577
528,1989,190522.56456873508
529,1990,214012.56770909164
530,1991,224853.4236083343
531,1992,215770.06628722325
532,1993,173111.27313658493
533,1994,227294.8829762669
534,1995,182425.4665964841
535,1996,256063.75230920446
536,1997,312938.8811837698
537,1998,311682.0219474009
538,1999,274816.0538444715
539,2000,311325.7708161471
540,2001,277031.0980976999
541,2002,240308.92043137964
542,2003,248947.22353002353
543,2004,275513.3654778551
544,2005,228210.1891303537
545,2006,224063.8429406783
546,2007,248128.8635357601
547,2008,212330.82734639052
548,2009,199236.63290714196
549,2010,189950.2569866238
550,2011,139838.35656936635
551,2012,178279.06482009718
552,2013,181044.2357880306
553,2014,187086.2825859696
554,2015,202461.97713244258
555,2016,194619.0023187172
556,2017,199738.85165945446
557,2018,124871.07104598859
558,2019,133462.5700285934
559,2020,106542.13946108203
560,2021,110664.5103325079
561,2022,178573.75637196793
562,2023,145011.40714814636
563,2024,255956.77780674992
564,2025,347383.52005598426
565,2026,184995.93933134712
566,2027,160886.33168848447
567,2028,151969.1842843612
568,2029,169815.9304431057
569,2030,266996.3095603307
570,2031,230880.8959307042
571,2032,255689.35101190128
572,2033,256058.82159971175
573,2034,172023.79182245425
574,2035,215113.5033229935
575,2036,194042.49836847483
576,2037,203368.6289981794
577,2038,305418.044436385
578,2039,213151.6238199959
579,2040,322753.77621516323
580,2041,272312.67085701873
581,2042,206723.68873533403
582,2043,172255.57077120454
583,2044,166864.6560347714
584,2045,211683.83993260597
585,2046,144188.56726128486
586,2047,142315.40342224244
587,2048,141821.28280635792
588,2049,138305.41046922025
589,2050,171201.5800737354
590,2051,106550.87793335984
591,2052,129802.84052787651
592,2053,146930.0878604986
593,2054,93505.73058874757
594,2055,153260.7907018133
595,2056,142539.0046942148
596,2057,118862.51925768549
597,2058,210952.45458232408
598,2059,133606.9208732853
599,2060,165894.8618029807
600,2061,169048.08508126886
601,2062,132040.18023308727
602,2063,118764.49116967231
603,2064,136455.24928282393
604,2065,112919.16235651911
605,2066,169429.54358997842
606,2067,126436.66173092455
607,2068,139774.54811802815
608,2069,85087.82732786617
609,2070,114442.27116144578
610,2071,95492.20760853868
611,2072,138558.5697790919
612,2073,133556.48136661365
613,2074,179019.5290707113
614,2075,146101.45044621523
615,2076,121113.91876015463
616,2077,152875.6620856585
617,2078,126688.4361352699
618,2079,130715.15913124818
619,2080,116121.50262538795
620,2081,125191.10071569157
621,2082,119608.35082000712
622,2083,145268.0393183677
623,2084,114418.8881226326
624,2085,123282.17400436885
625,2086,111426.19500946597
626,2087,119666.91758281966
627,2088,100381.21139783371
628,2089,88201.35727147397
629,2090,129771.21951890114
630,2091,113140.55742774019
631,2092,124534.0541281047
632,2093,114607.78224555976
633,2094,113788.92891600952
634,2095,147923.9627109751
635,2096,87430.06307449863
636,2097,98172.49114994222
637,2098,143899.19052803746
638,2099,61338.57452603895
639,2100,91623.08708370992
640,2101,115967.59603884026
641,2102,130985.14341249451
642,2103,106972.90951012462
643,2104,136491.54415717424
644,2105,129268.26979608551
645,2106,71848.04092389558
646,2107,200276.27145443193
647,2108,118343.59317938008
648,2109,112940.9551730534
649,2110,115779.03203598468
650,2111,136932.2520970926
651,2112,137263.69749242935
652,2113,117996.10791513804
653,2114,115861.04185146223
654,2115,154509.85849796527
655,2116,113336.51262938266
656,2117,143480.54720540985
657,2118,124172.63029325577
658,2119,112546.93727100591
659,2120,116097.32057614333
660,2121,105196.14071396046
661,2122,111860.52092596242
662,2123,89018.11404721595
663,2124,168039.45356946002
664,2125,128278.28361095862
665,2126,150827.2590612421
666,2127,154603.07883714786
667,2128,126775.24023871988
668,2129,93510.26900344316
669,2130,136280.01142150332
670,2131,146800.23930788192
671,2132,110111.98556108821
672,2133,114827.21302297227
673,2134,119500.63124861493
674,2135,99853.14113164671
675,2136,77474.73061022158
676,2137,109159.12782160152
677,2138,129985.99975062559
678,2139,151215.597761747
679,2140,137303.00252860063
680,2141,152305.34460423217
681,2142,132504.16058872538
682,2143,147115.3555683577
683,2144,116767.65086632574
684,2145,137714.7476161577
685,2146,162067.82279245337
686,2147,150565.8768304225
687,2148,134567.9467234288
688,2149,140493.26786824228
689,2150,224920.32308961736
690,2151,123331.47088779826
691,2152,153674.16381117667
692,2153,162107.1548509698
693,2154,103438.26337119029
694,2155,132345.66583548236
695,2156,236946.9907114064
696,2157,231878.7710379655
697,2158,238922.20892264193
698,2159,217448.74614846957
699,2160,178141.2143936411
700,2161,242444.72408564773
701,2162,391982.1741766373
702,2163,335166.5360470088
703,2164,257216.8405245079
704,2165,193839.68621641592
705,2166,154348.9044221027
706,2167,209824.0595383866
707,2168,196632.6744954771
708,2169,192828.41347037785
709,2170,213397.31985496066
710,2171,153412.09180926974
711,2172,134002.41422729398
712,2173,175508.9407302416
713,2174,225444.68945078444
714,2175,287451.9139547599
715,2176,311389.24245882453
716,2177,245174.99362997693
717,2178,211974.64934561876
718,2179,142393.10074242216
719,2180,191916.91530350794
720,2181,194273.05851611396
721,2182,227217.168189806
722,2183,193568.20668124856
723,2184,124768.28322629177
724,2185,124338.60161824498
725,2186,140602.00639752403
726,2187,153095.81729673245
727,2188,153824.18748848265
728,2189,243546.12061147857
729,2190,81675.61814646423
730,2191,82113.1091707849
731,2192,89894.17662356835
732,2193,102010.79634559933
733,2194,102488.83428229479
734,2195,108828.66042579053
735,2196,104612.56871374683
736,2197,112715.5980816894
737,2198,154754.96433176135
738,2199,181043.22314576345
739,2200,139365.56780879822
740,2201,136840.64566863535
741,2202,203704.37363905093
742,2203,149255.17920906833
743,2204,172548.38268749428
744,2205,116209.07349554499
745,2206,127891.61376070854
746,2207,212459.50115874506
747,2208,250876.02158587766
748,2209,210641.41888325446
749,2210,121355.90252167292
750,2211,114152.46249627185
751,2212,118364.5776350717
752,2213,104738.05883580592
753,2214,134884.4374894402
754,2215,101368.89927222815
755,2216,141591.67681623617
756,2217,65876.72211541154
757,2218,82053.99834064729
758,2219,73688.55782947814
759,2220,74817.37569055814
760,2221,309794.57116833614
761,2222,259871.58442524535
762,2223,281985.98053692403
763,2224,217596.7722857953
764,2225,131771.86189437605
765,2226,177807.93070197752
766,2227,200996.5705288094
767,2228,276974.1540450072
768,2229,240554.33880659073
769,2230,158377.12053515948
770,2231,208329.75585059385
771,2232,182327.22688558756
772,2233,176034.44235980563
773,2234,246389.692269761
774,2235,210549.12390459166
775,2236,258687.95251327008
776,2237,323149.1119247539
777,2238,201611.7998566168
778,2239,105782.63027213981
779,2240,157497.83129811403
780,2241,142954.18081113842
781,2242,127689.13904233018
782,2243,127701.11232593044
783,2244,99406.83017267266
784,2245,98369.8040821226
785,2246,139022.55274500482
786,2247,108652.07270710464
787,2248,125372.46602535665
788,2249,124620.60603275683
789,2250,133154.0580137197
790,2251,114049.01414965512
791,2252,174955.55134588672
792,2253,163276.71099831373
793,2254,182006.7212974392
794,2255,185808.51885473926
795,2256,177516.0162652311
796,2257,206599.17769807077
797,2258,166979.9908650383
798,2259,178248.7870421227
799,2260,146368.00981182477
800,2261,194280.3705678716
801,2262,203358.60187154156
802,2263,356266.04754676385
803,2264,465938.0584233499
804,2265,157968.3261208208
805,2266,289691.92803639313
806,2267,340713.9535338383
807,2268,387935.63025930634
808,2269,158120.44311058964
809,2270,189564.86025310523
810,2271,218498.2264207551
811,2272,196380.91832578726
812,2273,162451.55055819676
813,2274,177888.14648623305
814,2275,154453.6998103629
815,2276,178871.33989875033
816,2277,177176.17857058696
817,2278,150333.45857201077
818,2279,128501.81428629071
819,2280,113505.94149847879
820,2281,171206.50005756388
821,2282,179067.87002884166
822,2283,103227.51476982032
823,2284,112054.79960391932
824,2285,142189.69684448105
825,2286,126444.7908168304
826,2287,350514.049464526
827,2288,271761.59962300665
828,2289,357195.60721159144
829,2290,420970.8875105403
830,2291,329601.0602947738
831,2292,419466.45228871924
832,2293,452612.7992269171
833,2294,395981.24049917434
834,2295,465458.2643058183
835,2296,262345.46193503216
836,2297,333785.2359201162
837,2298,335638.1953024574
838,2299,359535.58399029414
839,2300,321871.35841812997
840,2301,309720.23080899776
841,2302,244925.03556580402
842,2303,251551.6485809187
843,2304,243652.21654442535
844,2305,191773.8487643009
845,2306,189138.08252235496
846,2307,198117.77612510495
847,2308,228948.45209983733
848,2309,279524.58548405947
849,2310,220030.10756419046
850,2311,203302.25783189342
851,2312,172493.2461317118
852,2313,173579.79435206685
853,2314,172831.36006436902
854,2315,177870.61350689945
855,2316,192260.51567590536
856,2317,183607.52600566816
857,2318,175673.97375266126
858,2319,180036.349121643
859,2320,183264.06739440974
860,2321,245469.964494368
861,2322,179898.16178389895
862,2323,183946.37964261565
863,2324,185611.68212930782
864,2325,215460.80281572757
865,2326,178730.6677034134
866,2327,207832.68704242463
867,2328,221723.68459264847
868,2329,188581.70603635747
869,2330,180996.68794784002
870,2331,340732.3008461201
871,2332,395459.4086595885
872,2333,317465.05157935916
873,2334,257230.36832391698
874,2335,277265.415212122
875,2336,308499.0248410265
876,2337,193619.53342049758
877,2338,266763.45430960116
878,2339,229508.49810994242
879,2340,371323.39118709916
880,2341,217686.7996825841
881,2342,238034.6231062949
882,2343,228793.63488755884
883,2344,227066.3272356186
884,2345,232543.8657081512
885,2346,214587.78351300186
886,2347,196217.8413656028
887,2348,235333.22583062472
888,2349,173457.59599936107
889,2350,300357.49387345207
890,2351,250592.94661778552
891,2352,243141.61451231528
892,2353,237105.5684315587
893,2354,133723.27220415865
894,2355,147288.20953480806
895,2356,150776.2016638674
896,2357,196456.7130680048
897,2358,200841.57844676974
898,2359,126627.72325373042
899,2360,120897.98842253894
900,2361,144421.65698419392
901,2362,256067.81899151756
902,2363,142245.4034317506
903,2364,153871.95258363537
904,2365,217274.5774745561
905,2366,196882.30115481745
906,2367,227652.728469893
907,2368,212837.983836235
908,2369,221268.99203583162
909,2370,171425.9346915881
910,2371,166234.27096310287
911,2372,184257.16615130668
912,2373,275695.83469825145
913,2374,303718.1371506169
914,2375,242926.02120581383
915,2376,274592.43980824336
916,2377,312854.18274284323
917,2378,150998.30599163013
918,2379,195130.11174925143
919,2380,144929.54025098257
920,2381,164910.67070062662
921,2382,201324.91247279692
922,2383,203960.48693434597
923,2384,240358.79182185387
924,2385,160676.53275413506
925,2386,136276.97576727124
926,2387,134493.853630593
927,2388,103171.1639845186
928,2389,123402.91202135109
929,2390,149835.73339778197
930,2391,140997.9715107693
931,2392,114972.57902419561
932,2393,170011.75528620085
933,2394,147047.67951632623
934,2395,204026.99563680743
935,2396,145693.52257983253
936,2397,204758.72975059366
937,2398,127810.11296751365
938,2399,64181.18831474231
939,2400,69475.93948132213
940,2401,122670.05009474506
941,2402,136352.45944539446
942,2403,140939.98404295204
943,2404,150688.74184657563
944,2405,158092.61643210496
945,2406,141891.33479943124
946,2407,126251.88122070434
947,2408,145049.0095638007
948,2409,127305.97021090909
949,2410,164148.7250008171
950,2411,119356.3572644646
951,2412,150639.44642675103
952,2413,135140.53593010223
953,2414,148132.9614243189
954,2415,132413.52146450602
955,2416,125935.48325977173
956,2417,135265.69209970406
957,2418,134003.89655553352
958,2419,129074.34709378914
959,2420,126091.93458599481
960,2421,141291.52600688042
961,2422,111387.44963099071
962,2423,118366.91524313232
963,2424,152710.68067467038
964,2425,184817.55781927134
965,2426,123952.06215535394
966,2427,130371.54613075597
967,2428,175262.8231617798
968,2429,115597.38498491005
969,2430,131654.48719503445
970,2431,113912.64522825353
971,2432,142171.10235531552
972,2433,146069.8091005305
973,2434,140682.406971865
974,2435,147665.7941618088
975,2436,109117.3393743016
976,2437,108303.08831051528
977,2438,122167.33652331599
978,2439,104531.8992887249
979,2440,124281.14440937122
980,2441,89896.167487819
981,2442,101130.87574103674
982,2443,120608.31203358778
983,2444,125661.67997813846
984,2445,91417.51870438177
985,2446,133269.08566677762
986,2447,184862.63538797235
987,2448,136921.18829352947
988,2449,118368.39181453371
989,2450,147367.73568324867
990,2451,123272.67119532306
991,2452,206000.6376011877
992,2453,98165.1165553538
993,2454,119604.22305764175
994,2455,110950.60335200105
995,2456,128111.43524211319
996,2457,130582.09868658209
997,2458,127621.37303267792
998,2459,110611.9210628914
999,2460,142853.77019166236
1000,2461,126338.98520835578
1001,2462,134344.8032113616
1002,2463,124677.70827851095
1003,2464,163151.2327851564
1004,2465,134132.36220137286
1005,2466,118497.75906977637
1006,2467,136269.27238822577
1007,2468,91151.61271304186
1008,2469,88182.5628282997
1009,2470,185679.35426222772
1010,2471,201894.50597308017
1011,2472,154171.04109248475
1012,2473,115902.49405951524
1013,2474,86677.5826751992
1014,2475,218246.96970462007
1015,2476,113152.96120585088
1016,2477,125747.93528137321
1017,2478,152865.21742944274
1018,2479,107647.02831544954
1019,2480,144412.00838774926
1020,2481,122797.80003739035
1021,2482,130406.29149001243
1022,2483,114443.38459008012
1023,2484,124412.31565347314
1024,2485,126988.63317789178
1025,2486,147454.08797815553
1026,2487,171211.15232795387
1027,2488,157879.78938283684
1028,2489,155158.81083662156
1029,2490,147618.6706360344
1030,2491,92924.8972427524
1031,2492,194958.47339401615
1032,2493,148659.48768183286
1033,2494,150051.69777949306
1034,2495,90298.174108435
1035,2496,228838.82183312313
1036,2497,147344.6701405241
1037,2498,118127.44986653213
1038,2499,85470.99129038458
1039,2500,127141.8857741114
1040,2501,132611.85841730013
1041,2502,136979.11534958478
1042,2503,95442.02733860476
1043,2504,182187.2555420235
1044,2505,226563.5700110987
1045,2506,250373.10014741484
1046,2507,291919.69266200997
1047,2508,249540.0331598174
1048,2509,221597.51767782215
1049,2510,227075.96959140076
1050,2511,181853.8407560131
1051,2512,208792.74287456932
1052,2513,222118.17003954534
1053,2514,242028.04738389526
1054,2515,151890.89745592375
1055,2516,171708.89030359738
1056,2517,144096.86449073575
1057,2518,152826.5389797287
1058,2519,234187.95315060014
1059,2520,218094.8913911301
1060,2521,189787.8749177886
1061,2522,222629.9287804304
1062,2523,122829.4077279868
1063,2524,138484.4936097979
1064,2525,145143.52013633354
1065,2526,140698.67303810926
1066,2527,119170.93260571641
1067,2528,131014.10755704922
1068,2529,140878.98068466503
1069,2530,125118.41869886179
1070,2531,243350.91864283866
