Id,SalePrice
1767,204987.7805
1768,137332.2096
1769,168227.4099
1770,157390.9407
1771,110593.5166
1772,124593.6245
1773,125134.3734
1774,137870.3387
1775,145043.6139
1776,133032.739
1777,111476.009
1778,138036.9926
1779,122252.0522
1780,171926.1991
1781,119630.9389
1782,90803.58284
1783,143611.9734
1784,109176.6606
1785,118444.1151
1786,150050.3303
1787,162923.4882
1788,65258.88784
1789,99793.27951
1790,86393.76927
1791,197936.3152
1792,147742.9814
1793,126138.5655
1794,154888.4548
1795,129899.1547
1796,136080.4005
1797,110574.5913
1798,115898.6294
1799,110107.6464
1800,125246.2386
1801,121246.3394
1802,132431.5166
1803,148790.5466
1804,132475.829
1805,134769.229
1806,122324.8704
1807,135281.2651
1808,116956.0514
1809,118863.4943
1810,139730.556
1811,87311.98875
1812,92593.59213
1813,121921.2821
1814,101136.8507
1815,58920.164
1816,98582.05011
1817,103563.9448
1818,134916.8714
1819,127414.8501
1820,63433.47919
1821,115124.576
1822,153177.8294
1823,52242.94336
1824,125292.6366
1825,143164.7737
1826,106538.7821
1827,100824.7045
1828,130948.3893
1829,127682.7537
1830,137480.7597
1831,136257.2434
1832,75449.3968
1833,139684.5526
1834,116633.1073
1835,106534.8016
1836,115496.1715
1837,81759.3099
1838,122475.3499
1839,114503.2666
1840,137498.7514
1841,126389.0465
1842,97651.09048
1843,122742.9896
1844,150479.1781
1845,145427.9951
1846,150843.0907
1847,170602.5326
1848,57115.29651
1849,104567.0663
1850,115587.918
1851,142073.7897
1852,128992.0564
1853,123936.4837
1854,157217.6417
1855,150171.0132
1856,235096.4561
1857,120685.8913
1858,130836.8879
1859,115622.9603
1860,141537.9804
1861,115034.5933
1862,365156.0142
1863,341804.1732
1864,341826.4743
1865,324703.043
1866,319130.6686
1867,220184.3387
1868,265621.2026
1869,203747.2743
1870,217048.3962
1871,257609.1133
1872,176753.7727
1873,241307.004
1874,149764.1989
1875,184515.3666
1876,202935.8373
1877,198647.7706
1878,202587.5028
1879,125175.2554
1880,127329.8788
1881,233008.2187
1882,238923.1842
1883,183273.8113
1884,201090.1218
1885,215830.5258
1886,266867.7355
1887,210444.8673
1888,258282.6722
1889,173344.6627
1890,110575.126
1891,130609.6763
1892,96253.68085
1893,124367.5471
1894,119045.2417
1895,125962.3121
1896,123711.4832
1897,110498.0507
1898,113634.3677
1899,162850.2701
1900,154706.1755
1901,170956.7863
1902,146417.6103
1903,236624.2085
1904,136502.4326
1905,188367.4614
1906,139058.8553
1907,181297.9238
1908,120477.2614
1909,147689.4868
1910,130918.883
1911,222847.9837
1912,308464.9998
1913,133081.5146
1914,70297.17092
1915,288259.653
1916,58352.19906
1917,230856.8989
1918,142540.9748
1919,164211.2024
1920,144460.3691
1921,337904.0374
1922,293280.7404
1923,239204.52
1924,227349.0335
1925,196741.6294
1926,337569.0231
1927,125422.3809
1928,152731.4258
1929,118333.1429
1930,130725.7363
1931,133455.9097
1932,132945.4906
1933,193146.1435
1934,179492.6371
1935,173984.628
1936,189935.3354
1937,185272.9675
1938,163403.9995
1939,246345.9909
1940,190109.895
1941,167180.9708
1942,177916.8115
1943,222393.1111
1944,390816.1191
1945,376452.965
1946,117938.5187
1947,260998.5115
1948,159364.4722
1949,242771.8943
1950,185645.6632
1951,225534.9774
1952,199423.8123
1953,165149.1419
1954,184120.9965
1955,132398.7246
1956,328880.901
1957,141559.5301
1958,297945.6658
1959,146765.4049
1960,109074.7528
1961,127940.2548
1962,103884.2908
1963,112389.8652
1964,111479.5464
1965,152003.4748
1966,139767.7664
1967,283305.0705
1968,410951.1777
1969,355107.8894
1970,403141.2709
1971,480065.2324
1972,366175.719
1973,288165.322
1974,349213.0384
1975,477991.6309
1976,270511.0396
1977,352361.9191
1978,347760.3257
1979,309742.4366
1980,191388.5106
1981,318351.0403
1982,222345.1178
1983,213306.2838
1984,177170.3502
1985,224957.5939
1986,201500.1532
1987,185975.0405
1988,177442.3157
1989,193608.5716
1990,210803.7387
1991,228790.5385
1992,217911.2443
1993,174363.1508
1994,226503.562
1995,182413.6088
1996,253741.2209
1997,311318.7248
1998,273860.7169
1999,291253.6753
2000,327842.6932
2001,288066.1623
2002,234665.808
2003,251466.747
2004,293772.8372
2005,218961.386
2006,220719.6117
2007,242431.9712
2008,211319.9365
2009,206027.4671
2010,193381.5833
2011,136400.3651
2012,173392.7102
2013,180157.2484
2014,186072.0868
2015,210667.4145
2016,195439.6593
2017,196789.0297
2018,120654.5597
2019,131025.2359
2020,97576.54599
2021,100931.8104
2022,174847.001
2023,136388.1765
2024,290654.6688
2025,361869.0102
2026,184448.4327
2027,175774.9836
2028,157723.9596
2029,176308.8644
2030,259218.1912
2031,232945.0815
2032,254242.372
2033,251185.9362
2034,189920.7559
2035,227715.6667
2036,213640.9908
2037,228117.9663
2038,347429.8012
2039,223168.6394
2040,307544.4453
2041,272103.9363
2042,210743.3869
2043,175003.3108
2044,164334.1118
2045,202422.6903
2046,150277.0239
2047,135247.3632
2048,144749.3549
2049,140988.3174
2050,167639.8575
2051,101433.2222
2052,121133.485
2053,145949.4654
2054,98794.12125
2055,144154.5974
2056,149443.6991
2057,108252.7568
2058,207344.1567
2059,127667.2182
2060,167418.2914
2061,160925.5581
2062,122856.9279
2063,122847.3622
2064,131202.7334
2065,111087.1652
2066,159460.6747
2067,117391.867
2068,142570.7156
2069,82199.81172
2070,115232.1592
2071,102285.1104
2072,135326.0339
2073,123790.3389
2074,175465.1346
2075,141396.8918
2076,117922.1345
2077,150673.7652
2078,119644.9123
2079,128393.5975
2080,115534.3522
2081,124127.8834
2082,109948.5883
2083,144421.9607
2084,112611.4142
2085,109247.6628
2086,110103.3702
2087,115580.7849
2088,91169.26786
2089,88676.31004
2090,124492.3018
2091,103137.3294
2092,116956.8225
2093,103375.644
2094,105367.2782
2095,148990.4716
2096,90799.15613
2097,97440.31913
2098,141974.2949
2099,62685.23303
2100,70657.47436
2101,108022.945
2102,123356.0389
2103,105306.1024
2104,140621.1733
2105,127232.8163
2106,62728.36149
2107,174360.759
2108,113242.127
2109,104868.8686
2110,112948.0626
2111,124760.1205
2112,134922.2952
2113,116593.5131
2114,115874.1164
2115,157873.9204
2116,115417.0057
2117,140455.313
2118,127048.5235
2119,113953.5239
2120,115421.4418
2121,90739.18227
2122,116657.4157
2123,88527.53389
2124,160726.1832
2125,117242.9004
2126,148261.5636
2127,160508.6738
2128,120265.6356
2129,86996.23826
2130,126186.8672
2131,137293.1225
2132,101107.9185
2133,118777.8073
2134,116779.6871
2135,98871.20952
2136,73787.56489
2137,99651.50717
2138,121726.3878
2139,146594.1033
2140,133360.1712
2141,166500.6419
2142,124267.7019
2143,148150.2447
2144,111085.7137
2145,135179.3528
2146,167753.855
2147,143862.8783
2148,137302.6763
2149,145124.1503
2150,231180.1443
2151,123349.6837
2152,148719.8984
2153,168902.7982
2154,96708.27583
2155,138671.0482
2156,249701.9359
2157,225042.5274
2158,254293.2579
2159,223465.2119
2160,186677.3281
2161,230636.6887
2162,367327.6321
2163,317137.0051
2164,254281.3166
2165,205753.8911
2166,158941.5102
2167,211760.2807
2168,185338.2415
2169,195111.8426
2170,209765.2228
2171,156189.1047
2172,128437.9546
2173,193251.2709
2174,219322.6164
2175,286497.0855
2176,301486.2344
2177,244651.3442
2178,209604.3057
2179,137424.1274
2180,190374.4118
2181,189375.7907
2182,219362.2336
2183,188711.3942
2184,112761.8949
2185,124264.9066
2186,137276.4493
2187,156827.1375
2188,159633.8945
2189,298014.8492
2190,76105.6372
2191,74473.00046
2192,87053.34539
2193,107368.0501
2194,100270.3867
2195,98961.81309
2196,99896.09739
2197,119138.1634
2198,159790.7922
2199,192008.9582
2200,139984.2007
2201,137124.9556
2202,215402.6429
2203,135656.939
2204,172900.191
2205,115089.6033
2206,135898.5725
2207,212680.5927
2208,256844.737
2209,228839.1279
2210,133391.5589
2211,118503.5485
2212,120555.8933
2213,102033.9234
2214,130067.3757
2215,103849.1568
2216,136076.2196
2217,59529.94397
2218,77001.86735
2219,76891.35807
2220,70775.94013
2221,290049.3207
2222,269686.4881
2223,276911.8875
2224,213914.9219
2225,123212.8229
2226,168882.9666
2227,197484.247
2228,262758.0096
2229,247615.1316
2230,154519.3019
2231,210734.9906
2232,175613.8753
2233,170690.0795
2234,238126.1409
2235,209907.0001
2236,241870.363
2237,291132.6738
2238,194559.0835
2239,97771.03217
2240,151298.7275
2241,143091.2602
2242,116879.1879
2243,132096.3405
2244,105866.9232
2245,105954.1959
2246,128470.3717
2247,123984.7201
2248,122298.3047
2249,119307.3629
2250,126696.8016
2251,99309.31674
2252,171614.8887
2253,165092.3348
2254,187013.1057
2255,183508.227
2256,175552.9145
2257,218288.648
2258,156171.8661
2259,179307.3948
2260,137800.4934
2261,201862.1616
2262,209632.0389
2263,387747.4656
2264,474971.7999
2265,149965.9951
2266,295148.3887
2267,336020.3173
2268,402346.2651
2269,149159.4398
2270,202888.085
2271,202346.2014
2272,195281.1611
2273,157004.5424
2274,178023.3292
2275,142396.824
2276,190647.4681
2277,174434.529
2278,145718.236
2279,130643.0696
2280,105901.2891
2281,162097.3155
2282,175185.5579
2283,116349.0907
2284,120259.4848
2285,141080.1955
2286,121220.7514
2287,355085.6725
2288,266652.4512
2289,346854.8939
2290,433672.6603
2291,346451.3201
2292,424490.6641
2293,439631.3806
2294,413463.5598
2295,472396.9923
2296,260655.3119
2297,356182.541
2298,345393.0782
2299,365368.7157
2300,332474.0235
2301,335349.8213
2302,246205.4242
2303,247988.0422
2304,245459.1742
2305,198099.0524
2306,191851.1336
2307,204433.4056
2308,236773.317
2309,278197.6206
2310,220807.8266
2311,208595.8686
2312,169347.2521
2313,174053.6604
2314,170711.9185
2315,184819.8599
2316,202280.99
2317,179927.0304
2318,178789.678
2319,187233.9396
2320,182802.7291
2321,238917.4319
2322,186160.9588
2323,195247.3021
2324,199315.6769
2325,207405.6048
2326,186505.3874
2327,205406.1719
2328,224876.1585
2329,196519.0237
2330,187109.2906
2331,326684.414
2332,417887.0436
2333,328563.3151
2334,256783.2212
2335,296333.6635
2336,299883.1232
2337,185704.2051
2338,246432.4855
2339,221571.4742
2340,352839.7843
2341,207449.633
2342,232719.2781
2343,231304.3815
2344,220690.5878
2345,228345.7784
2346,215242.6485
2347,192588.6634
2348,247554.7679
2349,179457.6207
2350,310147.709
2351,238254.0656
2352,238959.3195
2353,248164.0102
2354,138871.8215
2355,144251.3102
2356,145611.223
2357,184375.977
2358,200700.7169
2359,137084.0131
2360,117337.9843
2361,144508.0756
2362,251600.5077
2363,140202.8934
2364,156734.4768
2365,218125.2536
2366,202117.8871
2367,226274.0412
2368,220911.6839
2369,212910.8707
2370,181358.9771
2371,170992.7306
2372,185025.4692
2373,289727.6504
2374,321741.4509
2375,240185.5147
2376,282178.3145
2377,300365.8015
2378,154804.0339
2379,203358.3465
2380,142568.9732
2381,163339.5599
2382,212711.4039
2383,193678.3831
2384,243645.6285
2385,162632.605
2386,127461.2658
2387,128807.3452
2388,103319.2722
2389,116350.9216
2390,153266.6627
2391,144285.6158
2392,113055.0795
2393,172957.5598
2394,144816.7813
2395,217939.4549
2396,140992.449
2397,207255.6717
2398,129120.7636
2399,69108.24708
2400,76223.21284
2401,127575.364
2402,133807.3815
2403,148259.6586
2404,152207.4221
2405,155401.7955
2406,143554.1573
2407,123571.7499
2408,149044.7173
2409,116425.7278
2410,156580.374
2411,111441.4455
2412,148363.3143
2413,126093.5333
2414,156567.6923
2415,133517.653
2416,125192.0056
2417,137560.0702
2418,137385.5185
2419,123542.1899
2420,118985.0045
2421,134489.5418
2422,100859.9933
2423,105987.8374
2424,149850.947
2425,195135.2899
2426,120722.1734
2427,120207.8611
2428,184489.1209
2429,111503.7049
2430,129960.5554
2431,111385.1522
2432,143218.093
2433,144438.1165
2434,132673.5522
2435,137922.8343
2436,107325.5656
2437,102066.8888
2438,124931.5497
2439,98444.92096
2440,124906.1779
2441,89902.77284
2442,101571.8478
2443,128526.0904
2444,118437.548
2445,89172.68001
2446,129431.953
2447,170266.0599
2448,123339.7568
2449,118827.0433
2450,146197.5217
2451,114803.2515
2452,192121.3813
2453,91154.31147
2454,108992.7202
2455,116996.8308
2456,122090.8491
2457,139408.0205
2458,133693.7811
2459,109501.3856
2460,145012.6667
2461,131003.4279
2462,129963.7303
2463,126913.0337
2464,164253.8816
2465,132338.0453
2466,119149.5971
2467,127876.9927
2468,87947.94801
2469,82352.95639
2470,189641.1661
2471,209176.2011
2472,146953.1283
2473,114790.0906
2474,68281.95509
2475,200823.4804
2476,116828.1141
2477,117665.1728
2478,144553.15
2479,100036.9647
2480,150139.258
2481,117675.4317
2482,123888.1081
2483,108475.4334
2484,118782.8169
2485,126550.9897
2486,137290.6506
2487,161845.9724
2488,169771.8891
2489,154468.7303
2490,139790.3353
2491,92197.9887
2492,203372.4479
2493,150634.9992
2494,137093.4047
2495,81118.30699
2496,235468.5258
2497,145593.2099
2498,114384.8289
2499,83785.87781
2500,122009.2056
2501,131136.3696
2502,131914.5163
2503,91596.85194
2504,176650.8671
2505,237147.216
2506,243368.6589
2507,261040.4983
2508,242706.2635
2509,215382.4206
2510,219428.8419
2511,171891.7937
2512,207954.508
2513,227160.9214
2514,248277.4119
2515,148069.651
2516,180458.2142
2517,149196.7482
2518,156271.9368
2519,249734.367
2520,230212.3336
2521,187140.0312
2522,227050.0243
2523,109664.1529
2524,137199.6922
2525,142319.6506
2526,139021.3503
2527,121573.5313
2528,131611.4557
2529,147229.1851
2530,134344.6863
2531,245865.9203
2532,228159.3285
2533,199152.6271
2534,225829.938
2535,281849.5361
2536,228237.617
2537,244617.9736
2538,185832.794
2539,185084.3814
2540,178837.5917
2541,186670.5766
2542,163053.9369
2543,113646.5499
2544,113106.4244
2545,126610
2546,121885.8358
2547,135264.4262
2548,157086.3111
2549,154546.6325
2550,819888.3417
2551,141252.1819
2552,131119.1164
2553,74049.43597
2554,88684.96531
2555,117298.8133
2556,101050.4997
2557,104782.5561
2558,149946.4044
2559,133647.9806
2560,161568.478
2561,159224.3221
2562,141542.3432
2563,149568.8378
2564,216326.3285
2565,143947.4823
2566,148634.5576
2567,138191.1625
2568,193736.0293
2569,222482.4421
2570,125874.8027
2571,176303.172
2572,147116.5908
2573,199855.8822
2574,309970.0353
2575,131158.8646
2576,108849.0002
2577,138515.9698
2578,82779.06479
2579,60896.01202
2580,87756.61205
2581,105402.1609
2582,116028.5546
2583,259559.5843
2584,161133.4523
2585,184774.7501
2586,212455.9445
2587,192105.7267
2588,139666.57
2589,149330.7263
2590,199482.4284
2591,227095.6038
2592,202246.2099
2593,225261.0283
2594,182371.7044
2595,204339.5782
2596,272115.6532
2597,186092.1654
2598,295212.7685
2599,318891.64
2600,127865.2196
2601,140331.7467
2602,90053.88993
2603,95658.07183
2604,95068.81869
2605,85409.00984
2606,141104.3842
2607,228977.2605
2608,185199.7534
2609,183751.7925
2610,106330.7717
2611,102617.0837
2612,156161.6946
2613,129648.0932
2614,124666.7083
2615,152378.9155
2616,146347.7986
2617,172565.1519
2618,182552.1756
2619,186623.8834
2620,195523.4967
2621,173577.1266
2622,177997.509
2623,242046.7408
2624,315745.3275
2625,280108.986
2626,173821.6662
2627,165964.0287
2628,508302.1824
2629,550111.8941
2630,413402.1971
2631,486738.3055
2632,427994.6824
2633,295490.8933
2634,408774.1807
2635,155448.4504
2636,181765.7094
2637,180973.5037
2638,263884.8304
2639,190970.4995
2640,144049.864
2641,109210.2914
2642,175166.3828
2643,114709.8735
2644,124274.6784
2645,120227.7623
2646,105420.1808
2647,114922.6201
2648,144512.2951
2649,157691.0603
2650,137055.1112
2651,151313.3161
2652,412224.709
2653,244500.0432
2654,252724.0517
2655,396229.0311
2656,333105.781
2657,342719.3117
2658,305590.6812
2659,323951.8646
2660,374234.3425
2661,329032.9501
2662,346204.3517
2663,292826.2871
2664,277964.0291
2665,321040.3192
2666,278931.1395
2667,178965.4799
2668,183014.3557
2669,172231.6487
2670,274169.7654
2671,189231.7713
2672,200224.8001
2673,194670.6931
2674,189872.3757
2675,182766.7311
2676,196955.8429
2677,199772.5247
2678,253206.0875
2679,283196.391
2680,291510.8765
2681,415798.5252
2682,338245.9853
2683,616650.8518
2684,325560.3431
2685,340339.2255
2686,240738.2737
2687,302914.2481
2688,206644.6216
2689,208852.4774
2690,402730.9374
2691,191244.3954
2692,142341.3217
2693,193454.1619
2694,131705.5914
2695,196416.0547
2696,187047.401
2697,184073.424
2698,200519.9094
2699,166522.9347
2700,153937.2515
2701,154382.0509
2702,113465.7297
2703,126149.9293
2704,137224.2922
2705,111590.7497
2706,109477.6144
2707,121785.1578
2708,127238.8105
2709,98342.52707
2710,125677.057
2711,232280.0677
2712,399295.8457
2713,177548.9407
2714,165189.406
2715,170990.3806
2716,155660.9218
2717,196402.6146
2718,216376.2869
2719,149790.042
2720,176023.6799
2721,128457.9085
2722,156762.0457
2723,136705.3693
2724,125456.2581
2725,126893.2236
2726,141483.0161
2727,168606.9331
2728,191235.3201
2729,151489.9909
2730,139891.5423
2731,139475.7689
2732,125951.9159
2733,155943.5885
2734,135654.1816
2735,130935.5089
2736,138565.6856
2737,118423.5056
2738,136693.7846
2739,150301.4502
2740,135537.35
2741,137433.9017
2742,158105.7012
2743,147712.4522
2744,161644.0147
2745,139101.6251
2746,134713.408
2747,153897.2304
2748,129871.2822
2749,130347.146
2750,119546.9177
2751,134206.6081
2752,185459.7243
2753,142969.5238
2754,211720.9663
2755,141745.0624
2756,100108.3502
2757,74579.458
2758,99796.35428
2759,170177.9808
2760,120458.668
2761,138076.0077
2762,135285.3579
2763,184463.5473
2764,148425.4626
2765,295753.5041
2766,126128.0639
2767,86812.60484
2768,119618.6816
2769,128024.7959
2770,136054.8805
2771,104015.7123
2772,104585.1509
2773,170587.5607
2774,136556.8037
2775,106495.4121
2776,138911.314
2777,150867.3146
2778,110429.2471
2779,120878.8678
2780,91216.55199
2781,96604.42436
2782,101412.5018
2783,98142.69015
2784,125083.4014
2785,138699.6093
2786,75377.00781
2787,119986.1643
2788,78397.21221
2789,168443.0276
2790,98741.73047
2791,106656.2227
2792,61054.20535
2793,133358.4128
2794,97640.4566
2795,116898.8287
2796,103402.837
2797,175380.4882
2798,104966.9672
2799,103747.4796
2800,70466.98689
2801,109860.8354
2802,115507.6095
2803,148615.3363
2804,123228.275
2805,98568.00839
2806,87779.02682
2807,165530.1195
2808,144451.0962
2809,124538.0749
2810,120168.1488
2811,162416.2977
2812,172756.8706
2813,159298.7283
2814,160830.2737
2815,95486.68034
2816,216483.7944
2817,158853.6695
2818,128297.9171
2819,197484.2696
2820,135504.6834
2821,103739.5675
2822,187535.4795
2823,332772.7437
2824,171246.8142
2825,143015.5688
2826,128594.4152
2827,129844.5308
2828,216374.3491
2829,222663.8252
2830,214084.706
2831,171941.5345
2832,223293.6855
2833,294877.5586
2834,220708.3049
2835,223856.3887
2836,189437.4961
2837,148211.4309
2838,144571.5999
2839,174413.6769
2840,199458.1712
2841,203482.2719
2842,232962.9013
2843,150485.0269
2844,174987.2794
2845,128408.7637
2846,208997.1515
2847,223711.7757
2848,200719.2132
2849,197450.4695
2850,282493.457
2851,207628.6633
2852,236708.6869
2853,240022.9256
2854,141974.7911
2855,197162.8267
2856,199449.675
2857,189487.4178
2858,199641.3786
2859,103407.4486
2860,124777.2509
2861,113653.3532
2862,184683.5567
2863,124001.3774
2864,245338.2987
2865,141597.1277
2866,143989.0518
2867,103519.7046
2868,91611.00239
2869,92427.11582
2870,115862.9369
2871,82469.28204
2872,60867.79467
2873,95554.13623
2874,130224.2199
2875,105538.8938
2876,163369.9635
2877,151548.5016
2878,154142.0838
2879,120237.3952
2880,103004.074
2881,142175.7474
2882,170312.6295
2883,191393.6199
2884,190526.8031
2885,181815.8345
2886,222506.4362
2887,96611.43747
2888,142847.5295
2889,64218.8299
2890,88186.20064
2891,127967.4921
2892,47472.69468
2893,76986.44226
2894,57500.34366
2895,317978.4931
2896,271309.5627
2897,203225.8872
2898,149277.0403
2899,204863.6081
2900,155508.7676
2901,190390.4602
2902,168366.1052
2903,307221.535
2904,328569.9995
2905,70734.49378
2906,196088.3172
2907,116627.6287
2908,134105.8011
2909,151798.481
2910,83874.29853
2911,89394.57265
2912,147849.1034
2913,85252.85767
2914,83054.56883
2915,89633.97772
2916,88485.96056
2917,154323.0369
2918,111172.7946
2919,226984.7438
